# frame_no,time,bDetected,angle_B,angle_L,angle_wrtB_L,angle_R,angle_wrtB_R,area_norm_L,area_norm_R,ax_ratio_L,ax_ratio_R
1.019000000000000000e+03,3.396666666666666856e+01,1.000000000000000000e+00,8.582956347515789730e+01,1.217719383239746094e+02,-3.594237484881671207e+01,7.790380382537841797e+01,7.925759649779479332e+00,-3.312157586809367626e-03,1.176010556269145449e-03,1.672644995995999251e+00,1.630600187584190008e+00
1.020000000000000000e+02,3.399999999999999911e+00,1.000000000000000000e+00,8.642366562500265559e+01,1.203905982971191406e+02,-3.396693267211648504e+01,7.409898281097412109e+01,1.232468281402853449e+01,2.491535597278151173e-02,-4.047936709249636694e-04,1.604607505356067998e+00,1.612443052928982823e+00
1.020000000000000000e+03,3.400000000000000000e+01,1.000000000000000000e+00,8.587240829748827764e+01,1.215092067718505859e+02,-3.563679847436230830e+01,7.713694763183593750e+01,8.735460665652340140e+00,-2.798930067544079092e-03,1.224164014662790928e-02,1.663087842906849856e+00,1.620738716414390046e+00
1.021000000000000000e+03,3.403333333333333144e+01,1.000000000000000000e+00,8.587240829748827764e+01,1.222802963256835938e+02,-3.640788802819531611e+01,7.752631759643554688e+01,8.346090701052730765e+00,8.492075356292271698e-03,1.066083591943380038e-02,1.660041630751976527e+00,1.637295533055126873e+00
1.022000000000000000e+03,3.406666666666666998e+01,1.000000000000000000e+00,8.642366562500265559e+01,1.215898571014404297e+02,-3.516619147643777410e+01,7.836201763153076172e+01,8.061647993471893869e+00,1.306890086578230484e-03,-9.317284133230000062e-04,1.653281188626266163e+00,1.628600048054643867e+00
1.023000000000000000e+03,3.410000000000000142e+01,1.000000000000000000e+00,8.638611924799636199e+01,1.223866271972656250e+02,-3.600050794926926301e+01,7.729061317443847656e+01,9.095506073557885429e+00,1.362435054894515878e-02,2.229880041065218123e-03,1.645074533909649084e+00,1.637554747033819869e+00
1.024000000000000000e+03,3.413333333333333286e+01,1.000000000000000000e+00,8.582956347515789730e+01,1.225053291320800781e+02,-3.667576565692218082e+01,7.736844253540039062e+01,8.461120939757506676e+00,8.492075356292271698e-03,4.337619010657363904e-03,1.645701828317459814e+00,1.631140573242464198e+00
1.025000000000000000e+03,3.416666666666666430e+01,1.000000000000000000e+00,8.646044083145004322e+01,1.228083801269531250e+02,-3.634793929550308178e+01,7.659425067901611328e+01,9.866190152433929939e+00,-2.327924712176356612e-04,3.283749525861291013e-03,1.661604828012940516e+00,1.634026541356944140e+00
1.026000000000000000e+03,3.420000000000000284e+01,1.000000000000000000e+00,8.634777721969366837e+01,1.215994014739990234e+02,-3.525162425430535507e+01,7.727951145172119141e+01,9.068265767972476965e+00,9.005302875557560233e-03,3.283749525861291013e-03,1.646216916900539839e+00,1.624072892645364252e+00
1.027000000000000000e+03,3.423333333333333428e+01,1.000000000000000000e+00,8.642366562500265559e+01,1.227281570434570312e+02,-3.630449141845437566e+01,7.751208496093750000e+01,8.911580664065155588e+00,5.925937759965828160e-03,-6.201075837303364133e-03,1.647547765695275723e+00,1.629901556960858366e+00
