# frame_no,time,bDetected,angle_B,angle_L,angle_wrtB_L,angle_R,angle_wrtB_R,area_norm_L,area_norm_R,ax_ratio_L,ax_ratio_R
1.053000000000000000e+03,3.510000000000000142e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.014652833938598633e+02,7.853471660614013672e+01,8.043837070465087891e+01,-8.043837070465087891e+01,4.061837317679692014e-03,2.459455429193400239e-02,1.752953263146925122e+00,1.788432967115404226e+00
1.054000000000000000e+03,3.513333333333333286e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.021057510375976562e+02,7.789424896240234375e+01,8.017188549041748047e+01,-8.017188549041748047e+01,-5.203833999849231777e-03,1.790878232265547682e-02,1.745523356569729456e+00,1.758910763223355156e+00
1.055000000000000000e+03,3.516666666666666430e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.034762554168701172e+02,7.652374458312988281e+01,7.842605400085449219e+01,-7.842605400085449219e+01,1.248517487906962257e-02,3.128032626121252796e-02,1.752158209232639541e+00,1.740171957491929877e+00
1.056000000000000000e+03,3.520000000000000284e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.027700939178466797e+02,7.722990608215332031e+01,7.882606220245361328e+01,-7.882606220245361328e+01,1.164284112293062848e-02,4.537238384098424802e-03,1.702655321765199403e+00,1.759025634902180224e+00
1.057000000000000000e+03,3.523333333333333428e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.035510730743408203e+02,7.644892692565917969e+01,8.003536891937255859e+01,-8.003536891937255859e+01,1.164284112293062848e-02,6.208681376418056196e-03,1.786417064980721170e+00,1.742297515520010887e+00
1.058000000000000000e+03,3.526666666666666572e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.050174694061279297e+02,7.498253059387207031e+01,7.954574966430664062e+01,-7.954574966430664062e+01,-9.415502780544196190e-03,-1.719152051605678244e-02,1.744741414719824579e+00,1.826997737476206307e+00
1.059000000000000000e+03,3.529999999999999716e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.037344112396240234e+02,7.626558876037597656e+01,8.048049354553222656e+01,-8.048049354553222656e+01,-9.921652191542664964e-04,1.194352399459162450e-03,1.741743708215929720e+00,1.788145247890493561e+00
1.060000000000000000e+02,3.533333333333333215e+00,1.000000000000000000e+00,0.000000000000000000e+00,8.758334350585937500e+01,-8.758334350585937500e+01,8.190761470794677734e+01,-8.190761470794677734e+01,-1.110017029282218265e-02,3.586309032993468615e-04,1.696180135017008705e+00,1.629710947894469353e+00
1.060000000000000000e+03,3.533333333333333570e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.033513898849487305e+02,7.664861011505126953e+01,8.026017475128173828e+01,-8.026017475128173828e+01,4.904171073818684376e-03,-5.491419569819362689e-03,1.771030169351888617e+00,1.852174008058407706e+00
1.061000000000000000e+03,3.536666666666666714e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.033283767700195312e+02,7.667162322998046875e+01,7.982556152343750000e+01,-7.982556152343750000e+01,-1.531183907351714793e-02,2.865795391778793843e-03,1.828829115482864864e+00,1.753313252661848676e+00
1.062000000000000000e+03,3.539999999999999858e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.032918176651000977e+02,7.670818233489990234e+01,7.968146324157714844e+01,-7.968146324157714844e+01,-2.676832731432252522e-03,2.030073895618978146e-03,1.794159600935499421e+00,1.748621949395411157e+00
1.063000000000000000e+03,3.543333333333333002e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.021338386535644531e+02,7.786616134643554688e+01,8.105867004394531250e+01,-8.105867004394531250e+01,-1.446950531737815557e-02,1.373017484185639660e-02,1.757613275490657712e+00,1.772901549012563693e+00
1.064000000000000000e+03,3.546666666666666856e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.009852848052978516e+02,7.901471519470214844e+01,7.934744739532470703e+01,-7.934744739532470703e+01,-1.362717156123916147e-02,3.586309032993468615e-04,1.822611387268781469e+00,1.752012864532393355e+00
1.065000000000000000e+03,3.550000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.042626342773437500e+02,7.573736572265625000e+01,7.793866157531738281e+01,-7.793866157531738281e+01,1.080050736679163612e-02,1.958022531497510821e-02,1.773953366689676070e+00,1.796138176001780939e+00
1.066000000000000000e+03,3.553333333333333144e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.050482940673828125e+02,7.495170593261718750e+01,7.859810447692871094e+01,-7.859810447692871094e+01,1.669684365976458612e-02,7.044402872577871892e-03,1.750159714098785457e+00,1.750465566268078144e+00
1.067000000000000000e+03,3.556666666666666998e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.021884374618530273e+02,7.781156253814697266e+01,7.784709262847900391e+01,-7.784709262847900391e+01,1.248517487906962257e-02,3.128032626121252796e-02,1.774070546131008008e+00,1.837883329211343897e+00
1.068000000000000000e+03,3.560000000000000142e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.021284332275390625e+02,7.787156677246093750e+01,7.849022769927978516e+01,-7.849022769927978516e+01,2.377169805401705555e-03,-3.223450744693346498e-02,1.724475235543479146e+00,1.748985729376512532e+00
1.069000000000000000e+03,3.563333333333333286e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.031294250488281250e+02,7.687057495117187500e+01,7.849021911621093750e+01,-7.849021911621093750e+01,-9.921652191542664964e-04,-2.554873547765493941e-02,1.736374618037465734e+00,1.850412452633112492e+00
1.070000000000000000e+02,3.566666666666666874e+00,1.000000000000000000e+00,0.000000000000000000e+00,8.837573242187500000e+01,-8.837573242187500000e+01,8.379056882858276367e+01,-8.379056882858276367e+01,1.416984239134760730e-02,1.623733933033584542e-02,1.793006196855852608e+00,1.733981035868976006e+00
1.070000000000000000e+03,3.566666666666666430e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.007659263610839844e+02,7.923407363891601562e+01,8.048487567901611328e+01,-8.048487567901611328e+01,-1.446950531737815557e-02,2.865795391778793843e-03,1.757830540794026675e+00,1.769008471570410856e+00
1.071000000000000000e+03,3.570000000000000284e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.032297697067260742e+02,7.677023029327392578e+01,7.965816688537597656e+01,-7.965816688537597656e+01,1.922384492818156668e-02,1.122301035337695124e-02,1.750779206717088643e+00,1.768677098972167627e+00
1.072000000000000000e+03,3.573333333333333428e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.028830099105834961e+02,7.711699008941650391e+01,7.950281238555908203e+01,-7.950281238555908203e+01,-1.446950531737815557e-02,-4.655698073659546993e-03,1.744188046360289235e+00,1.762519947544595622e+00
1.073000000000000000e+03,3.576666666666666572e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.009633350372314453e+02,7.903666496276855469e+01,8.029542732238769531e+01,-8.029542732238769531e+01,9.115839854513649657e-03,1.194352399459162450e-03,1.756327504172504828e+00,1.760226159654964873e+00
1.074000000000000000e+03,3.579999999999999716e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.021280450820922852e+02,7.787195491790771484e+01,7.841005039215087891e+01,-7.841005039215087891e+01,-1.699650658579513265e-02,-7.162862562138994083e-03,1.758672274176779071e+00,1.781903242902226348e+00
1.075000000000000000e+03,3.583333333333333570e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.023088951110839844e+02,7.769110488891601562e+01,8.034429168701171875e+01,-8.034429168701171875e+01,1.585450990362559376e-02,-8.834305554458625476e-03,1.735146811065439554e+00,1.710172714551787321e+00
1.076000000000000000e+03,3.586666666666666714e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.020238399505615234e+02,7.797616004943847656e+01,7.845980167388916016e+01,-7.845980167388916016e+01,1.332750863520861494e-02,-1.886296350837641383e-02,1.750625494375647628e+00,1.715058342442732808e+00
1.077000000000000000e+03,3.589999999999999858e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.037292842864990234e+02,7.627071571350097656e+01,7.905039691925048828e+01,-7.905039691925048828e+01,-5.203833999849231777e-03,1.373017484185639660e-02,1.770642048828500181e+00,1.729644801876223825e+00
1.078000000000000000e+03,3.593333333333333002e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.034364833831787109e+02,7.656351661682128906e+01,7.824519157409667969e+01,-7.824519157409667969e+01,1.080050736679163612e-02,-9.670027050618441172e-03,1.719566086876712863e+00,1.779032943308376913e+00
1.079000000000000000e+03,3.596666666666666856e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.038532905578613281e+02,7.614670944213867188e+01,7.885451793670654297e+01,-7.885451793670654297e+01,3.859752131937840836e-02,-1.301291303525770396e-02,1.735430701293357858e+00,1.763969883668568439e+00
1.080000000000000000e+02,3.600000000000000089e+00,1.000000000000000000e+00,0.000000000000000000e+00,8.867138671875000000e+01,-8.867138671875000000e+01,8.121439552307128906e+01,-8.121439552307128906e+01,-2.878917917174103613e-02,-1.217719153909788826e-02,1.706872052480056023e+00,1.730177750435704764e+00
1.080000000000000000e+03,3.600000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.029840068817138672e+02,7.701599311828613281e+01,7.909806823730468750e+01,-7.909806823730468750e+01,-9.921652191542664964e-04,6.208681376418056196e-03,1.786117211973562657e+00,1.782932599182150746e+00
1.081000000000000000e+03,3.603333333333333144e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.018439693450927734e+02,7.815603065490722656e+01,7.666902828216552734e+01,-7.666902828216552734e+01,3.101651751412747016e-02,1.373017484185639660e-02,1.749502532356405293e+00,1.821947035066460607e+00
