# frame_no,time,bDetected,angle_B,angle_L,angle_wrtB_L,angle_R,angle_wrtB_R,area_norm_L,area_norm_R,ax_ratio_L,ax_ratio_R
1.058000000000000000e+03,3.526666666666666572e+01,1.000000000000000000e+00,9.248955292199916300e+01,7.749574947357177734e+01,1.499380344842738566e+01,9.535955810546875000e+01,-2.870005183469586996e+00,-5.325891502910689787e-03,-5.281606506212406515e-03,1.634375381687976914e+00,1.736502932274714528e+00
1.059000000000000000e+03,3.529999999999999716e+01,1.000000000000000000e+00,9.248955292199916300e+01,7.805968856811523438e+01,1.442986435388392863e+01,9.564707946777343750e+01,-3.157526545774274496e+00,-4.431995257160017336e-04,1.182267530931339341e-03,1.618310429403437833e+00,1.736484044539506666e+00
1.060000000000000000e+02,3.533333333333333215e+00,1.000000000000000000e+00,9.248955292199916300e+01,7.042443275451660156e+01,2.206512016748256144e+01,8.923315596580505371e+01,3.256396956194109293e+00,1.649382750224578876e-03,1.900475757280644436e-03,1.602060683273607733e+00,1.708694784230394781e+00
1.060000000000000000e+03,3.533333333333333570e+01,1.000000000000000000e+00,9.184761026599460365e+01,7.797440433502197266e+01,1.387320593097263099e+01,9.584034729003906250e+01,-3.992737024044458849e+00,9.518553249110519882e-04,-2.408773600815186568e-03,1.619036471569599955e+00,1.733102787541872969e+00
1.061000000000000000e+03,3.536666666666666714e+01,1.000000000000000000e+00,9.186767883943417701e+01,7.797183036804199219e+01,1.389584847139218482e+01,9.581059265136718750e+01,-3.942913811933010493e+00,-6.720946353537743563e-03,-9.723571481165761612e-04,1.615130527522587345e+00,1.733064894198161898e+00
1.062000000000000000e+03,3.539999999999999858e+01,1.000000000000000000e+00,9.248955292199916300e+01,7.778626346588134766e+01,1.470328945611781535e+01,9.538952636718750000e+01,-2.899973445188336996e+00,2.543278995975251544e-04,-5.999814732561711828e-03,1.622422342858068856e+00,1.752051554272981537e+00
1.063000000000000000e+03,3.543333333333333002e+01,1.000000000000000000e+00,9.248955292199916300e+01,7.781585311889648438e+01,1.467369980310267863e+01,9.607197570800781250e+01,-3.582422786008649496e+00,-5.325891502910689787e-03,-3.845190053513796759e-03,1.633630271650708510e+00,1.712149879102461414e+00
1.064000000000000000e+03,3.546666666666666856e+01,1.000000000000000000e+00,9.248955292199916300e+01,7.771113109588623047e+01,1.477842182611293254e+01,9.582452392578125000e+01,-3.334971003782086996e+00,-1.140726951029528676e-03,5.491516889027169696e-03,1.628040889963681792e+00,1.709592224166950336e+00
1.065000000000000000e+03,3.550000000000000000e+01,1.000000000000000000e+00,9.251687565693951854e+01,7.683525180816650391e+01,1.568162384877301463e+01,9.597566223144531250e+01,-3.458786574505793965e+00,-5.325891502910689787e-03,-3.126981827164491447e-03,1.622657728463923199e+00,1.723807947505553662e+00
1.066000000000000000e+03,3.553333333333333144e+01,1.000000000000000000e+00,9.248955292199916300e+01,7.684121608734130859e+01,1.564833683465785441e+01,9.581166076660156250e+01,-3.322107844602399496e+00,5.834547302105740421e-03,-2.541489217672710118e-04,1.603842749899032416e+00,1.736852839476448640e+00
1.067000000000000000e+03,3.556666666666666998e+01,1.000000000000000000e+00,9.248955292199916300e+01,7.731319522857666016e+01,1.517635769342250285e+01,9.605433654785156250e+01,-3.564783625852399496e+00,-6.023418928224216241e-03,-5.281606506212406515e-03,1.624166360986010638e+00,1.726319967976516212e+00
1.068000000000000000e+03,3.560000000000000142e+01,1.000000000000000000e+00,9.248955292199916300e+01,7.680610752105712891e+01,1.568344540094203410e+01,9.578184509277343750e+01,-3.292292170774274496e+00,3.741965026165159323e-03,4.640593045820341376e-04,1.629178788635935016e+00,1.719771499135466009e+00
1.069000000000000000e+03,3.563333333333333286e+01,1.000000000000000000e+00,9.314495746469802384e+01,7.615308761596679688e+01,1.699186984873122697e+01,9.546755981445312500e+01,-2.322602349755101159e+00,1.071723927930042820e-02,-1.102727231700684728e-02,1.612023165956561810e+00,1.742408390355775882e+00
1.070000000000000000e+02,3.566666666666666874e+00,1.000000000000000000e+00,9.317983011986423492e+01,6.992030334472656250e+01,2.325952677513767242e+01,8.985405209660530090e+01,3.325778023258934013e+00,-6.720946353537743563e-03,2.618683983629949315e-03,1.617229963523954650e+00,1.726797396948374974e+00
1.070000000000000000e+03,3.566666666666666430e+01,1.000000000000000000e+00,9.248955292199916300e+01,7.623621940612792969e+01,1.625333351587123332e+01,9.636683654785156250e+01,-3.877283625852399496e+00,1.001971185398690088e-02,-2.408773600815186568e-03,1.620414139294757083e+00,1.749285959133291213e+00
1.071000000000000000e+03,3.570000000000000284e+01,1.000000000000000000e+00,9.246281667591685505e+01,7.642493534088134766e+01,1.603788133503550739e+01,9.587240600585937500e+01,-3.409589329942519953e+00,2.543278995975251544e-04,-1.690565374465881256e-03,1.632452202134853314e+00,1.721510740715301191e+00
