# frame_no,time,bDetected,angle_B,angle_L,angle_wrtB_L,angle_R,angle_wrtB_R,area_norm_L,area_norm_R,ax_ratio_L,ax_ratio_R
1.460000000000000000e+02,2.433333333333333126e+00,1.000000000000000000e+00,9.526002221567098616e+01,9.069660949707031250e+01,4.563412718600673657e+00,1.046872863769531250e+02,-9.427264161282138843e+00,2.076566724339020883e-02,-4.596641538334552551e-03,1.584957897641428914e+00,1.579546495694450492e+00
1.470000000000000000e+02,2.450000000000000178e+00,1.000000000000000000e+00,9.526002221567098616e+01,9.069660949707031250e+01,4.563412718600673657e+00,1.046872863769531250e+02,-9.427264161282138843e+00,2.076566724339020883e-02,-4.596641538334552551e-03,1.584957897641428914e+00,1.579546495694450492e+00
1.480000000000000000e+02,2.466666666666666785e+00,1.000000000000000000e+00,9.516109803336024697e+01,9.082180786132812500e+01,4.339290172032121973e+00,1.046179809570312500e+02,-9.456882923671003027e+00,1.642219722757235281e-02,-8.107066237387968236e-03,1.589809088592139430e+00,1.579461479135605639e+00
1.490000000000000000e+02,2.483333333333333393e+00,1.000000000000000000e+00,9.483526137781562682e+01,9.086814880371093750e+01,3.967112574104689315e+00,1.045932617187500000e+02,-9.758000340934373185e+00,1.581963491323924026e-02,-9.215621405510101422e-03,1.590431800589610978e+00,1.576302337807009346e+00
1.500000000000000000e+01,2.500000000000000000e-01,1.000000000000000000e+00,9.604616877343634940e+01,9.300621032714843750e+01,3.039958446287911897e+00,1.069366149902343750e+02,-1.089044621679802560e+01,1.607070254421137309e-02,-1.829521611584375082e-02,1.580000073269068439e+00,1.587516873353802094e+00
1.500000000000000000e+02,2.500000000000000000e+00,1.000000000000000000e+00,9.540621217229463014e+01,9.058283996582031250e+01,4.823372206474317636e+00,1.045942230224609375e+02,-9.188010850166307364e+00,1.187787310697679607e-02,-1.388738961402479800e-02,1.586769526195781710e+00,1.588200623236843745e+00
1.510000000000000000e+02,2.516666666666666607e+00,1.000000000000000000e+00,9.526002221567098616e+01,9.091889953613281250e+01,4.341122679538173657e+00,1.047709350585937500e+02,-9.510912842922763843e+00,1.017061321636631051e-02,-1.056172410965840365e-02,1.599094892488375441e+00,1.581113737055916735e+00
1.520000000000000000e+02,2.533333333333333215e+00,1.000000000000000000e+00,9.536156898063174481e+01,9.058732604980468750e+01,4.774242930827057307e+00,1.046753997802734375e+02,-9.313830799641692693e+00,1.396173444404547742e-02,-7.869518701361797458e-03,1.591352761927920856e+00,1.585215867726743832e+00
1.530000000000000000e+02,2.549999999999999822e+00,1.000000000000000000e+00,9.499208116609165131e+01,9.056391906738281250e+01,4.428162098708838812e+00,1.043923187255859375e+02,-9.400237559494286188e+00,1.544303346678104621e-02,-6.259474290517749728e-03,1.589462845602829244e+00,1.587294672103137572e+00
1.540000000000000000e+02,2.566666666666666874e+00,1.000000000000000000e+00,9.535582504285518723e+01,9.075959777832031250e+01,4.596227264534874735e+00,1.046195068359375000e+02,-9.263681793082312765e+00,1.720050688358595870e-02,-3.514480540881995390e-03,1.591129115554826612e+00,1.583859722899517042e+00
1.550000000000000000e+02,2.583333333333333481e+00,1.000000000000000000e+00,9.522702036014291593e+01,9.085160827636718750e+01,4.375412083775728433e+00,1.043918457031250000e+02,-9.164825342982084067e+00,1.004507940088024409e-02,-1.222455686184160083e-02,1.596159292592359558e+00,1.587048646070625235e+00
1.560000000000000000e+02,2.600000000000000089e+00,1.000000000000000000e+00,9.514788482413631243e+01,9.105395507812500000e+01,4.093929746011312432e+00,1.047671966552734375e+02,-9.619311831137125068e+00,1.300767744635138168e-02,-8.212642920066267130e-03,1.596023307753114295e+00,1.581418711557154078e+00
1.570000000000000000e+02,2.616666666666666696e+00,1.000000000000000000e+00,9.519442890773480315e+01,9.086265563964843750e+01,4.331773268086365647e+00,1.044713287353515625e+02,-9.276899827616759353e+00,4.747552387368294928e-03,-2.109299820681865417e-02,1.594114101821123342e+00,1.580524351513036940e+00
1.580000000000000000e+02,2.633333333333333304e+00,1.000000000000000000e+00,9.617465062849285573e+01,9.052320861816406250e+01,5.651442010328793231e+00,1.046849060058593750e+02,-8.510255377366519269e+00,1.812945711818284011e-02,-1.143273174175436432e-02,1.581559661894798907e+00,1.581251102456979751e+00
1.590000000000000000e+02,2.649999999999999911e+00,1.000000000000000000e+00,9.549550747915701265e+01,9.057739257812500000e+01,4.918114901032012654e+00,1.043838195800781250e+02,-8.888312100921112346e+00,1.647241075376678146e-02,-6.444233485204771926e-03,1.578422047222134639e+00,1.588839305162591975e+00
