# frame_no,time,bDetected,angle_B,angle_L,angle_wrtB_L,angle_R,angle_wrtB_R,area_norm_L,area_norm_R,ax_ratio_L,ax_ratio_R
1.046000000000000000e+03,3.486666666666666714e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.070770130157470703e+02,7.292298698425292969e+01,1.073614501953125000e+02,7.263854980468750000e+01,1.337184854214643580e-02,-2.357401206714809620e-03,1.492086435282916623e+00,1.620981797801558377e+00
1.047000000000000000e+03,3.489999999999999858e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.074420375823974609e+02,7.255796241760253906e+01,1.072283477783203125e+02,7.277165222167968750e+01,7.862367724574751207e-03,-3.832541426196339144e-03,1.502770339766234198e+00,1.618911456627045720e+00
1.048000000000000000e+03,3.493333333333333002e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.076117725372314453e+02,7.238822746276855469e+01,1.072279052734375000e+02,7.277209472656250000e+01,8.927001698984738526e-03,-1.382754990271656053e-03,1.505614202749613995e+00,1.617054943388408939e+00
1.049000000000000000e+03,3.496666666666666856e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.078449287414550781e+02,7.215507125854492188e+01,1.070652313232421875e+02,7.293476867675781250e+01,2.299655208282567684e-03,-2.225692258546815936e-03,1.514203116658960235e+00,1.611851000440461146e+00
1.050000000000000000e+02,3.500000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.040624513626098633e+02,7.593754863739013672e+01,1.091481323242187500e+02,7.085186767578125000e+01,4.238312434481859153e-02,-2.357401206714809620e-03,1.442589816278847081e+00,1.620799896483240188e+00
1.050000000000000000e+03,3.500000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.078553543090820312e+02,7.214464569091796875e+01,1.070805969238281250e+02,7.291940307617187500e+01,-1.692722195754884761e-03,-2.647160892684395552e-03,1.518837496132474874e+00,1.614370411726111731e+00
1.051000000000000000e+03,3.503333333333333144e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.081127872467041016e+02,7.188721275329589844e+01,1.071592712402343750e+02,7.284072875976562500e+01,-8.639458878780051365e-03,-2.093983310378822252e-03,1.526656486419305292e+00,1.609191290895358284e+00
1.052000000000000000e+03,3.506666666666666998e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.081535530090332031e+02,7.184644699096679688e+01,1.069839477539062500e+02,7.301605224609375000e+01,-1.329723251682374610e-02,-2.831553420119586797e-03,1.535946112058429458e+00,1.608607206868122530e+00
1.053000000000000000e+03,3.510000000000000142e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.082345294952392578e+02,7.176547050476074219e+01,1.069383697509765625e+02,7.306163024902343750e+01,-2.098921298193590426e-02,3.970164994267613349e-05,1.550243191927832109e+00,1.596361492322994291e+00
1.054000000000000000e+03,3.513333333333333286e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.083591861724853516e+02,7.164081382751464844e+01,1.066561279296875000e+02,7.334387207031250000e+01,-2.242646884738938931e-02,-1.119337093935668468e-03,1.546735039953250679e+00,1.592361042445458175e+00
